event_id,timestamp,vehicle_model,vin,station,joint,tool_id,target_torque_nm,tolerance_nm,actual_torque_nm,angle_required,actual_angle_deg,sop_id,sop_chunks_used,result,violations,tool_error
EVT-000731,2026-03-05T06:58:44.000Z,Sedan-X,VIN3547281761,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,85.3,30.0,31.0,SOP-GEN-0006,[],OK,[],
EVT-000732,2026-03-05T06:59:57.000Z,EV-Q,VIN6003663209,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,119.7,,,SOP-GEN-0070,[],OK,[],
EVT-000733,2026-03-05T07:00:30.000Z,Hatch-A,VIN3091509391,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,86.6,30.0,31.7,SOP-GEN-0006,[],OK,[],
EVT-000734,2026-03-05T07:01:20.000Z,SUV-Z,VIN8613098877,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,86.4,30.0,28.9,SOP-GEN-0003,[],OK,[],
EVT-000735,2026-03-05T07:02:58.000Z,Hatch-A,VIN5029064216,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,85.5,15.0,15.9,SOP-GEN-0010,[],OK,[],
EVT-000736,2026-03-05T07:04:28.000Z,SUV-Z,VIN6788986983,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,84.7,30.0,28.0,SOP-GEN-0003,[],OK,[],
EVT-000737,2026-03-05T07:05:25.000Z,SUV-Z,VIN3179870948,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,85.9,15.0,16.2,SOP-GEN-0010,[],OK,[],
EVT-000738,2026-03-05T07:06:50.000Z,EV-Q,VIN3136809970,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,45.5,15.0,15.2,SOP-GEN-0020,[],OK,[],
EVT-000739,2026-03-05T07:07:41.000Z,SUV-Z,VIN2946254259,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,119.0,,,SOP-GEN-0026,[],OK,[],
EVT-000740,2026-03-05T07:08:10.000Z,Sedan-X,VIN4844335785,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,84.4,30.0,31.8,SOP-GEN-0003,[],OK,[],
EVT-000741,2026-03-05T07:09:38.000Z,SUV-Z,VIN5767984371,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,45.2,,,SOP-GEN-0073,[],OK,[],
EVT-000742,2026-03-05T07:10:08.000Z,EV-Q,VIN4828384170,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,84.8,30.0,,SOP-GEN-0036,[],AngleMissing,"[""angle_incomplete""]",
EVT-000743,2026-03-05T07:11:17.000Z,EV-Q,VIN1622518030,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,63.0,,,SOP-GEN-0023,[],OK,[],
EVT-000744,2026-03-05T07:12:15.000Z,SUV-Z,VIN9484947955,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,84.6,30.0,30.5,SOP-GEN-0003,[],OK,[],
EVT-000745,2026-03-05T07:13:27.000Z,Sedan-X,VIN8952782076,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,86.3,30.0,30.4,SOP-GEN-0006,[],OK,[],
EVT-000746,2026-03-05T07:14:59.000Z,Hatch-A,VIN4672214312,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,85.0,30.0,28.9,SOP-GEN-0003,[],OK,[],
EVT-000747,2026-03-05T07:16:07.000Z,EV-Q,VIN2199029793,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.5,,,SOP-GEN-0023,[],OK,[],
EVT-000748,2026-03-05T07:17:08.000Z,Hatch-A,VIN6700692683,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,84.5,30.0,,SOP-GEN-0036,[],AngleMissing,"[""angle_incomplete""]",
EVT-000749,2026-03-05T07:18:42.000Z,Sedan-X,VIN5439366473,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,86.8,30.0,28.3,SOP-GEN-0006,[],OK,[],
EVT-000750,2026-03-05T07:20:17.000Z,EV-Q,VIN2032989010,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.6,,,SOP-GEN-0023,[],OK,[],
EVT-000751,2026-03-05T07:20:59.000Z,Hatch-A,VIN6834307976,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,43.6,,,SOP-GEN-0073,[],OK,[],
EVT-000752,2026-03-05T07:21:28.000Z,Truck-T,VIN7248493644,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,118.3,,,SOP-GEN-0022,[],OK,[],
EVT-000753,2026-03-05T07:22:09.000Z,Sedan-X,VIN5598615444,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,85.1,30.0,28.8,SOP-GEN-0003,[],OK,[],
EVT-000754,2026-03-05T07:23:53.000Z,SUV-Z,VIN3940614579,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,121.6,,,SOP-GEN-0026,[],OK,[],
EVT-000755,2026-03-05T07:24:47.000Z,Sedan-X,VIN5771564976,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,115.6,,,SOP-GEN-0026,[],OK,[],
EVT-000756,2026-03-05T07:25:37.000Z,Hatch-A,VIN4027409334,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,119.6,,,SOP-GEN-0026,[],OK,[],
EVT-000757,2026-03-05T07:26:25.000Z,EV-Q,VIN4018690355,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,85.7,30.0,29.9,SOP-GEN-0006,[],OK,[],
EVT-000758,2026-03-05T07:27:39.000Z,Sedan-X,VIN5567135862,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,100.9,,,SOP-GEN-0016,[],OK,[],
EVT-000759,2026-03-05T07:28:39.000Z,Sedan-X,VIN9158080779,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,64.3,,,SOP-GEN-0023,[],OK,[],
EVT-000760,2026-03-05T07:29:29.000Z,EV-Q,VIN4856648111,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,121.6,,,SOP-GEN-0071,[],OK,[],
EVT-000761,2026-03-05T07:30:05.000Z,Sedan-X,VIN3993944892,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,123.8,,,SOP-GEN-0070,[],OK,[],
EVT-000762,2026-03-05T07:30:49.000Z,Truck-T,VIN5001713266,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,83.6,15.0,14.7,SOP-GEN-0010,[],OK,[],
EVT-000763,2026-03-05T07:32:20.000Z,Sedan-X,VIN4444516981,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,43.6,,,SOP-GEN-0073,[],OK,[],
EVT-000764,2026-03-05T07:33:03.000Z,SUV-Z,VIN7650622478,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,100.5,,,SOP-GEN-0034,[],OK,[],
EVT-000765,2026-03-05T07:34:01.000Z,Hatch-A,VIN7374775639,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,85.7,30.0,29.2,SOP-GEN-0006,[],OK,[],
EVT-000766,2026-03-05T07:35:10.000Z,Hatch-A,VIN2225124755,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,84.3,30.0,31.3,SOP-GEN-0006,[],OK,[],
EVT-000767,2026-03-05T07:36:15.000Z,Hatch-A,VIN7188569596,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,85.0,30.0,30.4,SOP-GEN-0003,[],OK,[],
EVT-000768,2026-03-05T07:37:33.000Z,SUV-Z,VIN5930382855,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,84.8,15.0,14.8,SOP-GEN-0010,[],OK,[],
EVT-000769,2026-03-05T07:38:56.000Z,Hatch-A,VIN9365690276,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,60.2,,,SOP-GEN-0031,[],OK,[],
EVT-000770,2026-03-05T07:39:40.000Z,Truck-T,VIN8324857808,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,120.3,,,SOP-GEN-0022,[],OK,[],
EVT-000771,2026-03-05T07:40:29.000Z,SUV-Z,VIN3959863754,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,85.5,30.0,27.7,SOP-GEN-0006,[],OK,[],
EVT-000772,2026-03-05T07:41:50.000Z,Sedan-X,VIN2401733322,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,93.0,30.0,29.3,SOP-GEN-0006,[],OverTorque,"[""over_torque""]",
EVT-000773,2026-03-05T07:43:24.000Z,Hatch-A,VIN1096845709,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,85.3,30.0,,SOP-GEN-0036,[],AngleMissing,"[""angle_incomplete""]",
EVT-000774,2026-03-05T07:45:02.000Z,EV-Q,VIN6130123844,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,116.7,,,SOP-GEN-0071,[],OK,[],
EVT-000775,2026-03-05T07:45:38.000Z,EV-Q,VIN2601297604,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,98.7,,,SOP-GEN-0016,[],OK,[],
EVT-000776,2026-03-05T07:46:33.000Z,EV-Q,VIN1376233267,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,101.0,,,SOP-GEN-0016,[],OK,[],
EVT-000777,2026-03-05T07:47:45.000Z,EV-Q,VIN2778948768,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,45.3,,,SOP-GEN-0073,[],OK,[],
EVT-000778,2026-03-05T07:48:11.000Z,SUV-Z,VIN8542452431,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,84.2,15.0,16.8,SOP-GEN-0010,[],OK,[],
EVT-000779,2026-03-05T07:49:06.000Z,SUV-Z,VIN2780324145,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,44.9,,,SOP-GEN-0073,[],OK,[],
EVT-000780,2026-03-05T07:49:44.000Z,Sedan-X,VIN7808417605,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,85.4,15.0,16.4,SOP-GEN-0010,[],OK,[],
EVT-000781,2026-03-05T07:51:19.000Z,SUV-Z,VIN8028975243,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,85.1,30.0,,SOP-GEN-0036,[],AngleMissing,"[""angle_incomplete""]",
EVT-000782,2026-03-05T07:52:25.000Z,Hatch-A,VIN1122159993,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,45.0,,,SOP-GEN-0073,[],OK,[],
EVT-000783,2026-03-05T07:53:08.000Z,EV-Q,VIN9024484626,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,118.5,,,SOP-GEN-0071,[],OK,[],
EVT-000784,2026-03-05T07:54:08.000Z,Truck-T,VIN2114703737,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,118.9,,,SOP-GEN-0070,[],OK,[],
EVT-000785,2026-03-05T07:54:52.000Z,Hatch-A,VIN5522120947,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,84.1,30.0,32.8,SOP-GEN-0006,[],OK,[],
EVT-000786,2026-03-05T07:56:18.000Z,Sedan-X,VIN3207039799,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,100.8,,,SOP-GEN-0016,[],OK,[],
EVT-000787,2026-03-05T07:57:22.000Z,Hatch-A,VIN7630193996,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,120.5,,,SOP-GEN-0070,[],OK,[],
EVT-000788,2026-03-05T07:58:06.000Z,Truck-T,VIN1617262027,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,44.4,15.0,12.9,SOP-GEN-0020,[],OK,[],
EVT-000789,2026-03-05T07:59:03.000Z,Hatch-A,VIN1439881358,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,100.2,,,SOP-GEN-0016,[],OK,[],
EVT-000790,2026-03-05T07:59:49.000Z,Truck-T,VIN4447056094,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,84.0,15.0,12.9,SOP-GEN-0010,[],OK,[],
EVT-000791,2026-03-05T08:01:19.000Z,Hatch-A,VIN4966014688,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,118.9,,,SOP-GEN-0071,[],OK,[],
EVT-000792,2026-03-05T08:02:10.000Z,Truck-T,VIN9461564269,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,59.8,,,SOP-GEN-0031,[],OK,[],
EVT-000793,2026-03-05T08:02:54.000Z,Sedan-X,VIN1955019690,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,119.0,,,SOP-GEN-0022,[],OK,[],
EVT-000794,2026-03-05T08:03:30.000Z,Sedan-X,VIN1333870589,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,60.4,,,SOP-GEN-0031,[],OK,[],
EVT-000795,2026-03-05T08:04:39.000Z,Sedan-X,VIN3547672267,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,45.4,,,SOP-GEN-0073,[],OK,[],
EVT-000796,2026-03-05T08:05:17.000Z,Truck-T,VIN4870516577,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,54.8,15.0,15.3,SOP-GEN-0020,[],OverTorque,"[""over_torque""]",
EVT-000797,2026-03-05T08:06:19.000Z,Truck-T,VIN6788913862,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,123.3,,,SOP-GEN-0022,[],OK,[],
EVT-000798,2026-03-05T08:06:56.000Z,Truck-T,VIN4278108191,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,122.1,,,SOP-GEN-0071,[],OK,[],
EVT-000799,2026-03-05T08:07:43.000Z,Sedan-X,VIN8334756553,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,85.6,15.0,14.8,SOP-GEN-0010,[],OK,[],
EVT-000800,2026-03-05T08:09:01.000Z,EV-Q,VIN2821460610,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,44.8,,,SOP-GEN-0066,[],OK,[],
EVT-000801,2026-03-05T08:09:41.000Z,SUV-Z,VIN5825891409,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,119.2,,,SOP-GEN-0070,[],OK,[],
EVT-000802,2026-03-05T08:10:13.000Z,Sedan-X,VIN5648219528,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.1,,,SOP-GEN-0023,[],OK,[],
EVT-000803,2026-03-05T08:10:56.000Z,Truck-T,VIN8456812371,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,38.4,,,SOP-GEN-0014,[],OK,[],
EVT-000804,2026-03-05T08:12:06.000Z,Hatch-A,VIN4679815234,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,84.2,30.0,29.6,SOP-GEN-0036,[],OK,[],
EVT-000805,2026-03-05T08:13:37.000Z,EV-Q,VIN1365097623,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,86.5,30.0,30.2,SOP-GEN-0003,[],OK,[],
EVT-000806,2026-03-05T08:14:48.000Z,Hatch-A,VIN5572896413,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,39.1,,,SOP-GEN-0014,[],OK,[],
EVT-000807,2026-03-05T08:15:39.000Z,EV-Q,VIN8409679733,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,82.4,15.0,15.8,SOP-GEN-0010,[],OK,[],
EVT-000808,2026-03-05T08:16:54.000Z,Truck-T,VIN9375782454,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,40.0,,,SOP-GEN-0014,[],OK,[],
EVT-000809,2026-03-05T08:17:52.000Z,EV-Q,VIN5047590087,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,85.1,30.0,29.3,SOP-GEN-0006,[],OK,[],
EVT-000810,2026-03-05T08:18:46.000Z,SUV-Z,VIN5950966235,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,135.2,,,SOP-GEN-0026,[],OverTorque,"[""over_torque""]",
EVT-000811,2026-03-05T08:19:33.000Z,Truck-T,VIN8591664389,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,117.9,,,SOP-GEN-0071,[],OK,[],
EVT-000812,2026-03-05T08:20:18.000Z,SUV-Z,VIN4281204295,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,59.4,,,SOP-GEN-0031,[],OK,[],
EVT-000813,2026-03-05T08:21:04.000Z,EV-Q,VIN7195731459,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,39.0,,,SOP-GEN-0014,[],OK,[],
EVT-000814,2026-03-05T08:21:41.000Z,Hatch-A,VIN7405856143,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,83.1,30.0,29.0,SOP-GEN-0003,[],OK,[],
EVT-000815,2026-03-05T08:22:48.000Z,Truck-T,VIN7752591527,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,39.5,,,SOP-GEN-0014,[],OK,[],
EVT-000816,2026-03-05T08:23:43.000Z,EV-Q,VIN8200460216,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,120.1,,,SOP-GEN-0026,[],OK,[],
EVT-000817,2026-03-05T08:24:27.000Z,SUV-Z,VIN3508119100,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,120.6,,,SOP-GEN-0026,[],OK,[],
EVT-000818,2026-03-05T08:25:22.000Z,SUV-Z,VIN9555340880,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,40.1,,,SOP-GEN-0014,[],OK,[],
EVT-000819,2026-03-05T08:26:21.000Z,Truck-T,VIN3954899995,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,119.2,,,SOP-GEN-0026,[],OK,[],
EVT-000820,2026-03-05T08:26:58.000Z,Truck-T,VIN2400661168,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,99.4,,,SOP-GEN-0034,[],OK,[],
EVT-000821,2026-03-05T08:28:00.000Z,SUV-Z,VIN6971296417,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,44.8,,,SOP-GEN-0073,[],OK,[],
EVT-000822,2026-03-05T08:28:38.000Z,Hatch-A,VIN6737936549,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,123.1,,,SOP-GEN-0070,[],OK,[],
EVT-000823,2026-03-05T08:29:29.000Z,EV-Q,VIN6214434351,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,84.3,30.0,29.1,SOP-GEN-0003,[],OK,[],
EVT-000824,2026-03-05T08:30:36.000Z,Sedan-X,VIN3483321097,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,61.0,,,SOP-GEN-0031,[],OK,[],
EVT-000825,2026-03-05T08:31:34.000Z,Hatch-A,VIN9919193627,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,45.0,15.0,15.5,SOP-GEN-0020,[],OK,[],
EVT-000826,2026-03-05T08:32:42.000Z,SUV-Z,VIN6154291401,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,43.9,,,SOP-GEN-0073,[],OK,[],
EVT-000827,2026-03-05T08:33:22.000Z,Truck-T,VIN4705310401,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,44.4,,,SOP-GEN-0066,[],OK,[],
EVT-000828,2026-03-05T08:34:03.000Z,Truck-T,VIN9189797508,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,43.9,,,SOP-GEN-0066,[],OK,[],
EVT-000829,2026-03-05T08:34:30.000Z,SUV-Z,VIN8920443666,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,99.3,,,SOP-GEN-0016,[],OK,[],
EVT-000830,2026-03-05T08:35:28.000Z,EV-Q,VIN5984671649,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,120.3,,,SOP-GEN-0071,[],OK,[],
EVT-000831,2026-03-05T08:36:19.000Z,Truck-T,VIN9552538757,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,31.9,,,SOP-GEN-0014,[],UnderTorque,"[""under_torque""]",
EVT-000832,2026-03-05T08:37:08.000Z,SUV-Z,VIN4661549914,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,85.6,15.0,15.8,SOP-GEN-0010,[],OK,[],
EVT-000833,2026-03-05T08:38:29.000Z,Sedan-X,VIN9397041061,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,121.2,,,SOP-GEN-0026,[],OK,[],
EVT-000834,2026-03-05T08:39:07.000Z,Sedan-X,VIN7550942419,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,41.5,,,SOP-GEN-0014,[],OK,[],
EVT-000835,2026-03-05T08:39:59.000Z,Truck-T,VIN8461373338,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,84.4,30.0,30.2,SOP-GEN-0036,[],OK,[],
EVT-000836,2026-03-05T14:00:43.000Z,EV-Q,VIN3531801378,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,84.1,30.0,30.3,SOP-GEN-0006,[],OK,[],
EVT-000837,2026-03-05T14:02:15.000Z,EV-Q,VIN5917357577,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,121.6,,,SOP-GEN-0070,[],OK,[],
EVT-000838,2026-03-05T14:03:06.000Z,Sedan-X,VIN6324367157,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,62.6,,,SOP-GEN-0031,[],OK,[],
EVT-000839,2026-03-05T14:04:05.000Z,SUV-Z,VIN3943119201,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,60.3,,,SOP-GEN-0031,[],OK,[],
EVT-000840,2026-03-05T14:04:59.000Z,SUV-Z,VIN2292304779,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,43.3,,,SOP-GEN-0066,[],OK,[],
EVT-000841,2026-03-05T14:05:35.000Z,SUV-Z,VIN5440488015,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,86.4,15.0,15.9,SOP-GEN-0010,[],OK,[],
EVT-000842,2026-03-05T14:06:45.000Z,SUV-Z,VIN8376116786,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.9,,,SOP-GEN-0023,[],OK,[],
EVT-000843,2026-03-05T14:07:18.000Z,Truck-T,VIN8463731970,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,44.1,15.0,14.9,SOP-GEN-0020,[],OK,[],
EVT-000844,2026-03-05T14:08:27.000Z,Hatch-A,VIN5308177776,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,119.2,,,SOP-GEN-0026,[],OK,[],
EVT-000845,2026-03-05T14:09:07.000Z,Sedan-X,VIN1677842235,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,99.5,,,SOP-GEN-0034,[],OK,[],
EVT-000846,2026-03-05T14:10:02.000Z,Hatch-A,VIN2119611566,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,45.2,,,SOP-GEN-0073,[],OK,[],
EVT-000847,2026-03-05T14:10:41.000Z,EV-Q,VIN1964164911,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,84.2,15.0,14.0,SOP-GEN-0010,[],OK,[],
EVT-000848,2026-03-05T14:11:39.000Z,Hatch-A,VIN4658585732,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,121.5,,,SOP-GEN-0071,[],OK,[],
EVT-000849,2026-03-05T14:12:17.000Z,Hatch-A,VIN1504016658,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,44.5,,,SOP-GEN-0073,[],OK,[],
EVT-000850,2026-03-05T14:13:04.000Z,Hatch-A,VIN8654155479,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,64.7,,,SOP-GEN-0023,[],OK,[],
EVT-000851,2026-03-05T14:13:53.000Z,SUV-Z,VIN6108275915,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,41.3,,,SOP-GEN-0014,[],OK,[],
